beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"My Pils","To Øl","Pilsner - Other",4,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-07-30 20:52:11",https://untappd.com/c/342266218,https://untappd.com/beer/1411807,https://untappd.com/brewery/2241,Denmark,Copenhagen,"Region Hovedstaden",,,,342266218,1411807,2241,https://untappd.s3.amazonaws.com/photo/2016_07_30/3f9d1c50140b51c0ac8fc66511a58575_raw.jpg,3.32,3.33,,0,0
"Pale Ale","Electric Nurse","Pale Ale - American",4.6,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-07-30 21:49:01",https://untappd.com/c/342311734,https://untappd.com/beer/356829,https://untappd.com/brewery/31642,Sweden,Landvetter,"Västra Götalands län",,,,342311734,356829,31642,https://untappd.s3.amazonaws.com/photo/2016_07_30/12116b752eaf946da0ea8d4b0fe7d1d9_raw.jpg,3.43,3.44,,0,0
"Indian Tribute","Oppigårds Bryggeri","IPA - American",6.6,60,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2016-07-30 22:32:08",https://untappd.com/c/342350586,https://untappd.com/beer/49845,https://untappd.com/brewery/4920,Sweden,Hedemora,"Dalarnas län",,,,342350586,49845,4920,https://untappd.s3.amazonaws.com/photo/2016_07_30/2f7439ebe10fb0f2b81a1d47b57a413d_raw.jpg,3.57,3.57,,0,0
"Sitting Bulldog IPA","Gotlands Bryggeri","IPA - American",6.4,45,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-07-30 23:49:54",https://untappd.com/c/342428464,https://untappd.com/beer/31794,https://untappd.com/brewery/3331,Sweden,Visby,"Gotlands län",,,,342428464,31794,3331,https://untappd.s3.amazonaws.com/photo/2016_07_30/8f10d1bda545bcb22a328c04644a779e_raw.jpg,3.48,3.48,,0,0
"Hale To Nothing","Brutal Brewing","Pale Ale - English",4.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-07-31 21:39:11",https://untappd.com/c/342948089,https://untappd.com/beer/153655,https://untappd.com/brewery/16622,Sweden,Vårby,"Stockholms län",,,,342948089,153655,16622,https://untappd.s3.amazonaws.com/photo/2016_07_31/f4f0f1cddc2ec5ac9164aca10317d7e8_raw.jpg,3.04,3.05,,0,0
"Forest Pilsen","Amazon Beer","Pilsner - Other",4.1,14,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.5,"2016-08-01 21:01:22",https://untappd.com/c/343287126,https://untappd.com/beer/123988,https://untappd.com/brewery/20492,Brazil,Belém,Pará,,,,343287126,123988,20492,https://untappd.s3.amazonaws.com/photo/2016_08_01/4e908550db90500b1f3e9544aaf9ad79_raw.jpg,2.89,2.95,,0,0
"Devil Dancer","Founders Brewing Co.","IPA - Triple",12,112,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-08-01 22:24:59",https://untappd.com/c/343307220,https://untappd.com/beer/4593,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,,343307220,4593,549,https://untappd.s3.amazonaws.com/photo/2016_08_01/dca917bc1c0ae5c9a1f90f9c528699ce_raw.jpg,3.96,3.96,,0,0
"Thurbo Stout","Oppigårds Bryggeri","Stout - Imperial / Double",8.7,60,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-08-02 20:15:55",https://untappd.com/c/343529485,https://untappd.com/beer/234539,https://untappd.com/brewery/4920,Sweden,Hedemora,"Dalarnas län",,,,343529485,234539,4920,https://untappd.s3.amazonaws.com/photo/2016_08_02/f00cb1ee084c28ad346192cd247050af_raw.jpg,3.66,3.66,,1,0
"Icelandic White Ale","Einstök Ölgerð","Wheat Beer - Witbier",5.2,0,"Joku kummallinen persikan maku tulee","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-08-05 21:23:43",https://untappd.com/c/344601793,https://untappd.com/beer/103773,https://untappd.com/brewery/18816,Iceland,Akureyri,"Norðurland eystra",,,,344601793,103773,18816,https://untappd.s3.amazonaws.com/photo/2016_08_05/a181d97fbefbad14623511bca7972506_raw.jpg,3.68,3.68,,0,0
"Meidän Veikko Kesähitti Joka Kestää","Lidl Suomi","Lager - Euro Pale",4.5,0,"Tulee paha mieli ja agressiivinen olo","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,1.75,"2016-08-05 23:00:51",https://untappd.com/c/344654506,https://untappd.com/beer/1066107,https://untappd.com/brewery/125114,Finland,Espoo,Etelä-Suomi,,,,344654506,1066107,125114,,2.12,2.37,,1,0
"Cuvée des Jacobins Rouge","Brouwerij Omer Vander Ghinste","Sour - Flanders Red Ale",5.5,11,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-08-05 23:18:28",https://untappd.com/c/344665255,https://untappd.com/beer/6860,https://untappd.com/brewery/5213,Belgium,Bellegem,Vlaanderen,,,,344665255,6860,5213,https://untappd.s3.amazonaws.com/photo/2016_08_05/9a95448fe12b2e5fa2dddf844993789d_raw.jpg,3.96,3.96,,1,0
IPAnema,"CoolHead Brew","IPA - American",5.7,41,"Ihan miellyttävä, raikas","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-08-12 21:15:21",https://untappd.com/c/347412773,https://untappd.com/beer/1527950,https://untappd.com/brewery/258054,Finland,Tuusula,Uusimaa,,,,347412773,1527950,258054,https://untappd.s3.amazonaws.com/photo/2016_08_12/2b1c2fecaf64bf3ac7d34931ecebfa4d_raw.jpg,3.37,3.42,,0,0
"Devassa Loura Puro Malte (Tropical Lager)","Heineken Brasil","Lager - Pale",4.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.25,"2016-08-12 22:43:48",https://untappd.com/c/347457467,https://untappd.com/beer/120376,https://untappd.com/brewery/5719,Brazil,"São Paulo","São Paulo",,,,347457467,120376,5719,https://untappd.s3.amazonaws.com/photo/2016_08_12/70e988cbfb5fa7849990f88e7eb69ed5_raw.jpg,2.65,2.67,,0,0
"Crowmoor Hazy & Sour",Sinebrychoff,"Cider - Traditional",4.7,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.75,"2016-08-12 22:45:54",https://untappd.com/c/347458715,https://untappd.com/beer/1602839,https://untappd.com/brewery/961,Finland,Kerava,Etelä-Suomi,,,,347458715,1602839,961,,2.98,3.21,,0,0
"Sobek & Set","Finch Beer Company","IPA - Black / Cascadian Dark Ale",8,80,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-08-12 23:48:04",https://untappd.com/c/347496946,https://untappd.com/beer/351087,https://untappd.com/brewery/9865,"United States",Chicago,IL,,,,347496946,351087,9865,https://untappd.s3.amazonaws.com/photo/2016_08_12/dd133ecbf89f6f71ae0e1816f3b4dfbc_raw.jpg,3.64,3.64,,1,0
"Ginger Joe","Stone's (Accolade Wines)","Ginger Beer",4,0,"Ei ole mun juttu, ei myöskään ilm. ole olut, vaan joku hedelmäviini","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2,"2016-08-13 16:49:53",https://untappd.com/c/347891012,https://untappd.com/beer/72947,https://untappd.com/brewery/15158,England,Weybridge,England,,,,347891012,72947,15158,https://untappd.s3.amazonaws.com/photo/2016_08_13/613d3e173325c95e435620b7c884af16_raw.jpg,3.25,3.26,,0,0
"Sinebrychoff Porter",Sinebrychoff,"Porter - Baltic",7.2,45,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-08-13 19:01:43",https://untappd.com/c/347928840,https://untappd.com/beer/12059,https://untappd.com/brewery/961,Finland,Kerava,Etelä-Suomi,,,,347928840,12059,961,,3.56,3.56,,0,0
"Koff APA",Sinebrychoff,"Pale Ale - American",4.5,35,"Pitää hieman nostaa arviota, kyllä tämä maistuu","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-08-14 21:55:14",https://untappd.com/c/348686270,https://untappd.com/beer/1425497,https://untappd.com/brewery/961,Finland,Kerava,Etelä-Suomi,,,,348686270,1425497,961,,2.96,3,,0,0
"Sparre Pale Ale","Suomenlinnan Panimo","Pale Ale - American",4.6,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2016-08-16 22:06:11",https://untappd.com/c/349264556,https://untappd.com/beer/1079440,https://untappd.com/brewery/5204,Finland,Helsinki,Etelä-Suomi,,,,349264556,1079440,5204,https://untappd.s3.amazonaws.com/photo/2016_08_16/6b85f178e574c8b796fbda2d4d3ef65f_raw.jpg,3.42,3.45,,0,0
"Great Scott!","Sori Brewing","Pale Ale - Belgian",5.1,44,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2016-08-19 18:35:39",https://untappd.com/c/350121178,https://untappd.com/beer/1382909,https://untappd.com/brewery/58973,Estonia,Tallinn,Harjumaa,,,,350121178,1382909,58973,https://untappd.s3.amazonaws.com/photo/2016_08_19/20525b38a6fc15c2668accbc01a524c3_raw.jpg,3.43,3.47,,1,0
"Mosaic Promise","Founders Brewing Co.","Pale Ale - American",5.5,50,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-08-19 19:54:28",https://untappd.com/c/350142542,https://untappd.com/beer/421386,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,,350142542,421386,549,https://untappd.s3.amazonaws.com/photo/2016_08_19/5971769509457f75bbcc311f17abc9df_raw.jpg,3.77,3.77,,1,0
"Karpalolonkero Kuiva",Olvi,"Cider - Traditional",0,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2,"2016-08-19 22:29:17",https://untappd.com/c/350208642,https://untappd.com/beer/1374217,https://untappd.com/brewery/2655,Finland,Iisalmi,Itä-Suomi,,,,350208642,1374217,2655,,2.89,3.54,,0,0
Vuorineuvos,"Ruosniemi Brewery","Stout - Imperial / Double",9.5,59,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-08-19 22:31:47",https://untappd.com/c/350210081,https://untappd.com/beer/948031,https://untappd.com/brewery/34204,Finland,Pori,Länsi-Suomi,,,,350210081,948031,34204,https://untappd.s3.amazonaws.com/photo/2016_08_19/84bfa1e3fa035d2eef091321d28e715d_raw.jpg,3.61,3.62,,2,0
"Centennial IPA","Founders Brewing Co.","IPA - American",7.2,65,Pomminvarma,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-08-20 23:22:32",https://untappd.com/c/350867385,https://untappd.com/beer/1456,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,,350867385,1456,549,,3.77,3.77,,0,0
"Skøre Elg","Svaneke Bryghus","Lager - Dark",5.7,0,"Ihan ok suklainen lager","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-08-24 22:26:00",https://untappd.com/c/352244059,https://untappd.com/beer/432087,https://untappd.com/brewery/2566,Denmark,Svaneke,"Region Hovedstaden",,,,352244059,432087,2566,https://untappd.s3.amazonaws.com/photo/2016_08_24/cba82fde5ab3d86952a129600627eb55_raw.jpg,3.27,3.41,,0,0
"Tank 7","Boulevard Brewing Co.","Farmhouse Ale - Saison",8.5,38,"Ei normaalisti mun juttu, mut tämä toimii","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2016-08-24 23:10:35",https://untappd.com/c/352256321,https://untappd.com/beer/10891,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,352256321,10891,1514,https://untappd.s3.amazonaws.com/photo/2016_08_24/f5a1ef7380ff6b35fbf530e66f968076_raw.jpg,3.78,3.78,,0,0
"Tucher Helles Hefe Weizen","Tucher Bräu",Hefeweizen,5.3,13,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-08-25 22:27:52",https://untappd.com/c/352531315,https://untappd.com/beer/1995,https://untappd.com/brewery/8309,Germany,Fürth,Bayern,,,,352531315,1995,8309,https://untappd.s3.amazonaws.com/photo/2016_08_25/91db8774aeb228e5336cdce03bdc8a3b_raw.jpg,3.57,3.57,,0,0
"Bière de Saint Nicolas","Les Brasseurs de Lorraine","Belgian Strong Dark Ale",6,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2016-08-25 23:23:06",https://untappd.com/c/352549242,https://untappd.com/beer/274280,https://untappd.com/brewery/3069,France,Pont-à-Mousson,Grand-Est,,,,352549242,274280,3069,https://untappd.s3.amazonaws.com/photo/2016_08_25/43920840d9106f1eb47107e64a90c342_raw.jpg,3.17,3.31,,0,0
"Mississippi Beer (5%)","Laitilan Wirvoitusjuomatehdas","California Common",5,35,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-08-26 20:40:51",https://untappd.com/c/352858654,https://untappd.com/beer/725160,https://untappd.com/brewery/2619,Finland,Laitila,Etelä-Suomi,,,,352858654,725160,2619,https://untappd.s3.amazonaws.com/photo/2016_08_26/00d86f59760de08e4260431f6d658ff5_raw.jpg,3.23,3.27,,0,0
"Weihenstephaner Pils","Bayerische Staatsbrauerei Weihenstephan","Pilsner - German",5.1,32,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-08-26 22:51:37",https://untappd.com/c/352921362,https://untappd.com/beer/16774,https://untappd.com/brewery/88,Germany,Freising,Bayern,,,,352921362,16774,88,https://untappd.s3.amazonaws.com/photo/2016_08_26/3ef2ccc91f8945600cc6da8a81584aba_raw.jpg,3.56,3.56,,0,0
"Houblon Chouffe","Brasserie d'Achouffe","IPA - Belgian",9,47,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2016-09-02 23:49:37",https://untappd.com/c/355594125,https://untappd.com/beer/230,https://untappd.com/brewery/11866,Belgium,Achouffe,Wallonie,,,,355594125,230,11866,https://untappd.s3.amazonaws.com/photo/2016_09_02/4088df5ff4c9a232c01cef8e13257cfa_raw.jpeg,3.7,3.7,,0,0
APA,Olvi,"Pale Ale - American",5,58,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-09-04 00:14:42",https://untappd.com/c/356272360,https://untappd.com/beer/1459622,https://untappd.com/brewery/2655,Finland,Iisalmi,Itä-Suomi,,,,356272360,1459622,2655,,3.12,3.14,,0,0
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-09-04 00:17:18",https://untappd.com/c/356274877,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,356274877,1441008,241,https://untappd.s3.amazonaws.com/photo/2016_09_03/86c497b55039f8af9ea815a5c3b2157f_raw.jpeg,3.74,3.74,,1,0
Masinaõli,"Tanker Brewery","IPA - Black / Cascadian Dark Ale",6.66,150,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-09-04 01:02:11",https://untappd.com/c/356318534,https://untappd.com/beer/1236383,https://untappd.com/brewery/128227,Estonia,Jüri,Harjumaa,,,,356318534,1236383,128227,https://untappd.s3.amazonaws.com/photo/2016_09_03/98c22370dbb2980dfe85b4b9af6515e4_raw.jpeg,3.66,3.66,,1,0
"Brewer's Special India Pale Ale","Saimaa Brewing Company","IPA - Session / India Session Ale",4.7,50,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-09-04 20:55:56",https://untappd.com/c/356727696,https://untappd.com/beer/755444,https://untappd.com/brewery/11432,Finland,Mikkeli,,,,,356727696,755444,11432,https://untappd.s3.amazonaws.com/photo/2016_09_04/6f38aefaabfe05f18aa8ee0159d47c9d_raw.jpeg,3.08,3.13,,0,0
"San Miguel","Carlsberg UK","Lager - Euro Pale",5,4,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.5,"2016-09-04 22:21:39",https://untappd.com/c/356781878,https://untappd.com/beer/6439,https://untappd.com/brewery/148366,England,Northampton,Northamptonshire,,,,356781878,6439,148366,,2.96,2.96,,0,0
"Trappist IPA","Spencer Brewery","IPA - American",7.2,75,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4.25,"2016-09-07 21:17:39",https://untappd.com/c/357737623,https://untappd.com/beer/1431168,https://untappd.com/brewery/96252,"United States",Spencer,MA,,,,357737623,1431168,96252,https://untappd.s3.amazonaws.com/photo/2016_09_07/6e62662de821f9a08ebd1afa54f6465f_raw.jpg,3.52,3.52,,1,0
"Aaro's One","Aaro's Home Brews","IPA - American",6.7,70,"Nyt maltettu odottaa ja kaadettu rauhassa, hieman hiivaisuutta pois, mutta pientä tunkkaisuutta tullut lisää.","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-09-07 22:15:38",https://untappd.com/c/357751065,https://untappd.com/beer/1581413,https://untappd.com/brewery/274106,Finland,,,,,,357751065,1581413,274106,https://untappd.s3.amazonaws.com/photo/2016_09_07/2a641b8e4a8c343aaa0ccfd3e910f47a_raw.jpg,0,1.51,,1,0
"Lapin Kulta Premium Export",Hartwall,"Lager - Euro Pale",5.2,21,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2,"2016-09-09 20:33:47",https://untappd.com/c/358290873,https://untappd.com/beer/660490,https://untappd.com/brewery/3264,Finland,Lahti,Etelä-Suomi,,,,358290873,660490,3264,,2.72,2.74,,0,0
"Archipelago Pale Ale","Kimito Brewing","Pale Ale - International",5.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-09-09 20:56:53",https://untappd.com/c/358299506,https://untappd.com/beer/1489045,https://untappd.com/brewery/256808,Finland,Kimito,Etelä-Suomi,,,,358299506,1489045,256808,https://untappd.s3.amazonaws.com/photo/2016_09_09/aa1c38d9304086c0ddc73770841f8d52_raw.jpg,3.24,3.3,,1,0
"Chimera IPA","Finch Beer Company","IPA - American",6,40,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-09-09 21:55:20",https://untappd.com/c/358323819,https://untappd.com/beer/1246473,https://untappd.com/brewery/9865,"United States",Chicago,IL,,,,358323819,1246473,9865,https://untappd.s3.amazonaws.com/photo/2016_09_09/7558d1a64f0065efff4bf6b0878089ae_raw.jpg,3.64,3.64,,1,0
"Hop Stoopid (2016)","Lagunitas Brewing Company","IPA - Imperial / Double",8,102,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-09-09 22:25:31",https://untappd.com/c/358338216,https://untappd.com/beer/1519054,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,,358338216,1519054,765,https://untappd.s3.amazonaws.com/photo/2016_09_09/169b34ac7f71c26c3b42425b10f079cb_raw.jpg,3.99,3.98,,1,0
Eldon,"Thornbridge Brewery","Stout - Imperial / Double",8,0,Elrond,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4.25,"2016-09-09 23:28:56",https://untappd.com/c/358369966,https://untappd.com/beer/1424217,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,358369966,1424217,2047,https://untappd.s3.amazonaws.com/photo/2016_09_09/fe2dd8dafb97e9fcd7e03e4b2de3a249_raw.jpg,3.83,3.82,,1,0
"Stone IPA - Berlin","Stone Brewing Berlin","IPA - American",6.9,77,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-09-10 20:34:53",https://untappd.com/c/358830333,https://untappd.com/beer/1452721,https://untappd.com/brewery/255911,Germany,,,,,,358830333,1452721,255911,https://untappd.s3.amazonaws.com/photo/2016_09_10/3bc988b28052e4ac6e0c233e93c09675_raw.jpg,3.64,3.64,,1,0
Parlamentaarikko,"Ruosniemi Brewery","Belgian Dubbel",6.9,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2016-09-10 22:05:24",https://untappd.com/c/358902965,https://untappd.com/beer/1704072,https://untappd.com/brewery/34204,Finland,Pori,Länsi-Suomi,,,,358902965,1704072,34204,https://untappd.s3.amazonaws.com/photo/2016_09_10/13df204ef2c4b20c669190838f4dd988_raw.jpg,3.24,3.37,,0,0
"Crimson IRA","Brewcats - Tytötkin panee","IPA - Red",5.4,62,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-09-10 23:38:54",https://untappd.com/c/358987048,https://untappd.com/beer/1429332,https://untappd.com/brewery/216159,Finland,,,,,,358987048,1429332,216159,https://untappd.s3.amazonaws.com/photo/2016_09_10/3dfd4d3e05bb4cc8604a408da8a17634_raw.jpg,3.4,3.43,,1,0
"Monk Hammer",BrewDog,"IPA - American",7.2,250,,"BrewDog Turku",Turku,Varsinais-Suomi,Suomi,60.4518,22.2705,4,"2016-09-14 20:29:25",https://untappd.com/c/360206834,https://untappd.com/beer/1458009,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,360206834,1458009,241,https://untappd.s3.amazonaws.com/photo/2016_09_14/b0249ea885642a3f4220006c8c7a2db0_raw.jpg,3.77,3.77,,1,0
"Arcade Nation",BrewDog,"IPA - Black / Cascadian Dark Ale",5.2,50,,"BrewDog Turku",Turku,Varsinais-Suomi,Suomi,60.4518,22.2705,3.75,"2016-09-14 20:55:04",https://untappd.com/c/360211652,https://untappd.com/beer/1387876,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,360211652,1387876,241,https://untappd.s3.amazonaws.com/photo/2016_09_14/dabf06d3ab257c1e96f2741efd259ad1_raw.jpg,3.7,3.7,,0,0
Kratti,HIISI,"Sour - Other",5.5,20,,"Original Sokos Hotel Seurahuone",Turku,"Varsinais-Suomen maakunta",Suomi,60.4489,22.2611,3.25,"2016-09-14 21:35:20",https://untappd.com/c/360219952,https://untappd.com/beer/1665764,https://untappd.com/brewery/78852,Finland,Jyvaskyla,Länsi-Suomi,,,,360219952,1665764,78852,https://untappd.s3.amazonaws.com/photo/2016_09_14/c3540fd9812f9f7503ff826e2986370b_raw.jpg,3.27,3.32,,0,0
Põdrajaht,"Veldi Ja Tütred / Veldi & Daughters","Red Ale - American Amber / Red",6,0,,"Original Sokos Hotel Seurahuone",Turku,"Varsinais-Suomen maakunta",Suomi,60.4489,22.2611,3,"2016-09-14 23:13:16",https://untappd.com/c/360243745,https://untappd.com/beer/1167965,https://untappd.com/brewery/208739,Estonia,Leesi,,,,,360243745,1167965,208739,https://untappd.s3.amazonaws.com/photo/2016_09_14/1db7437047ceeabf1cc1f3705faef739_raw.jpg,3.12,3.2,,0,0
"Prykmestar Oktoberfest Bier (5,7%)","Vakka-Suomen Panimo",Märzen,5.7,37,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2016-09-16 21:22:05",https://untappd.com/c/360810451,https://untappd.com/beer/436374,https://untappd.com/brewery/2677,Finland,Uusikaupunki,Etelä-Suomi,,,,360810451,436374,2677,https://untappd.s3.amazonaws.com/photo/2016_09_16/9d3bfe684124c6ad2311ced2e8806ec5_raw.jpg,3.03,3.1,,0,0
Oktoberpretzel,Mikkeller,Märzen,5.8,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-09-16 22:33:09",https://untappd.com/c/360844044,https://untappd.com/beer/822967,https://untappd.com/brewery/2813,Denmark,Copenhagen,"Region Hovedstaden",,,,360844044,822967,2813,https://untappd.s3.amazonaws.com/photo/2016_09_16/48aa16120c1b9f53cc157e553d4b0da2_raw.jpg,3.3,3.34,,0,0
"Jet Black Heart",BrewDog,"Stout - Milk / Sweet",4.7,30,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2016-09-17 17:07:06",https://untappd.com/c/361252202,https://untappd.com/beer/1416253,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,361252202,1416253,241,https://untappd.s3.amazonaws.com/photo/2016_09_17/bcd8f17f63c4094a7f3f1f5d4761e9cc_raw.jpg,3.72,3.72,,1,0
"Sound Check","Tanker Brewery","Pale Ale - American",5,40,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-09-17 17:46:42",https://untappd.com/c/361261821,https://untappd.com/beer/851459,https://untappd.com/brewery/128227,Estonia,Jüri,Harjumaa,,,,361261821,851459,128227,https://untappd.s3.amazonaws.com/photo/2016_09_17/858a6730544572b72102472111f6d833_raw.jpg,3.48,3.5,,0,0
"Coastal Gose",Jopen,"Sour - Gose",4.5,20,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2016-09-17 20:32:28",https://untappd.com/c/361344027,https://untappd.com/beer/1192180,https://untappd.com/brewery/620,Netherlands,Haarlem,Noord-Holland,,,,361344027,1192180,620,https://untappd.s3.amazonaws.com/photo/2016_09_17/2cc6b63961b836192be881ee26e86e51_raw.jpg,3.18,3.19,,1,0
